Config: 
 {
  "model_save_path": "/tmp/",
  "model": "dnn",
  "loss": "ce",
  "model_name": "blip_mc_dnn_ce_mc",
  "dependency_meta": "",
  "timesteps": 10,
  "num_classes": 10,
  "rnn_config": {
    "ninp": 1,
    "nhid": 1000,
    "nlayers": 3,
    "nclasses": 10
  },
  "dnn_config": {
    "layers": [
      300,
      200,
      100,
      10
    ]
  },
  "batch_size": 32,
  "num_epochs": 200,
  "learning_rate": 0.001
}
Model: 
 Linear(
  (layers): ModuleList(
    (0): Linear(in_features=10, out_features=300, bias=True)
    (1): Linear(in_features=300, out_features=200, bias=True)
    (2): Linear(in_features=200, out_features=100, bias=True)
    (3): Linear(in_features=100, out_features=10, bias=True)
  )
  (sigmoid_activation): Sigmoid()
  (softmax_activation): Softmax(dim=-1)
)
Epoch[176/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[177/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[178/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[179/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[180/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[181/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[182/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[183/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[184/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[185/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[186/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[187/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[188/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[189/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[190/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[191/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[192/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[193/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[194/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[195/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[196/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[197/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[198/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[199/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Epoch[200/200] | Loss:0.0000 |Acc: 100.0000|Pred Confidence: 1.00 | C 0:1.0000 | C 1:1.0000 | C 2:1.0000| C 3:1.0000| C 4:1.0000| C 5:1.0000| C 6:1.0000| C 7:1.0000| C 8:1.0000| C 9:1.0000| C 10:nan| C 11:nan
Test 1 Accuracy 100.0 | Confidence ({0: array([0.99999833], dtype=float32), 1: array([0.9999969], dtype=float32), 2: array([0.9999963], dtype=float32), 3: array([0.9999976], dtype=float32), 4: array([0.99999714], dtype=float32), 5: array([0.9999976], dtype=float32), 6: array([0.99999666], dtype=float32), 7: array([0.99999654], dtype=float32), 8: array([0.9999974], dtype=float32), 9: array([0.9999974], dtype=float32)}, 0.99999714)
Train 1 Accuracy 100.0 | Confidence ({0: array([0.99999815], dtype=float32), 1: array([0.99999714], dtype=float32), 2: array([0.9999964], dtype=float32), 3: array([0.99999785], dtype=float32), 4: array([0.9999972], dtype=float32), 5: array([0.99999785], dtype=float32), 6: array([0.9999969], dtype=float32), 7: array([0.9999968], dtype=float32), 8: array([0.99999726], dtype=float32), 9: array([0.9999975], dtype=float32)}, 0.99999726)
